Species;Gear;Station.ID;Replicate.number;Number.at.station;Weight.g;Biomass
Astarte;Dredge;13;1;47.11111111;1.719166989;80.99186703
Astarte;Dredge;13;1;47.11111111;0.370121303;17.43682582
Astarte;Dredge;13;1;47.11111111;0.510675713;24.05850028
Astarte;Dredge;13;1;47.11111111;0.244948288;11.53978601
Astarte;Dredge;13;1;47.11111111;0.332169529;15.64887561
Astarte;Dredge;13;1;47.11111111;0.482684119;22.73978514
Astarte;Dredge;13;1;47.11111111;0.308022661;14.51128979
Astarte;Dredge;13;1;47.11111111;0.563180573;26.53206256
Astarte;Dredge;13;1;47.11111111;0.332169529;15.64887561
Astarte;Dredge;13;1;47.11111111;0.392804322;18.50544806
Astarte;Dredge;13;1;47.11111111;0.276438404;13.02332036
Astarte;Dredge;13;1;47.11111111;0.244948288;11.53978601
Astarte;Dredge;13;1;47.11111111;0.880844123;41.49754534
Astarte;Dredge;13;1;47.11111111;1.298546238;61.17595612
Astarte;Dredge;13;1;47.11111111;0.954456051;44.96548509
Astarte;Dredge;13;1;47.11111111;0.771190351;36.33163431
Astarte;Dredge;13;1;47.11111111;0.437683877;20.61977375
Astarte;Dredge;13;1;47.11111111;0.392804322;18.50544806
Astarte;Dredge;13;1;47.11111111;0.563180573;26.53206256
Astarte;Dredge;13;1;47.11111111;0.563180573;26.53206256
Astarte;Dredge;13;1;47.11111111;0.370121303;17.43682582
Astarte;Dredge;13;1;47.11111111;0.294330876;13.86625459
Astarte;Dredge;13;1;47.11111111;0.370121303;17.43682582
Astarte;Dredge;13;1;47.11111111;0.880844123;41.49754534
Astarte;Dredge;13;1;47.11111111;1.298546238;61.17595612
Astarte;Dredge;13;1;47.11111111;1.298546238;61.17595612
Astarte;Dredge;13;1;47.11111111;0.332169529;15.64887561
Astarte;Dredge;13;1;47.11111111;0.370121303;17.43682582
Astarte;Dredge;13;1;47.11111111;0.527794326;24.86497711
Astarte;Dredge;13;1;47.11111111;0.332169529;15.64887561
Astarte;Dredge;13;1;47.11111111;1.076357262;50.70838655
Astarte;Dredge;13;1;47.11111111;0.199941182;9.41945124
Astarte;Dredge;13;1;47.11111111;0.370121303;17.43682582
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;13;2;44.11764706;0.811343854;35.7945818
Astarte;Dredge;13;2;44.11764706;0.370121303;16.32888101
Astarte;Dredge;13;2;44.11764706;0.174323321;7.690734746
Astarte;Dredge;13;2;44.11764706;0.710341972;31.33861643
Astarte;Dredge;13;2;44.11764706;0.437683877;19.3095828
Astarte;Dredge;13;2;44.11764706;0.710341972;31.33861643
Astarte;Dredge;13;2;44.11764706;0.370121303;16.32888101
Astarte;Dredge;13;2;44.11764706;0.408175133;18.00772647
Astarte;Dredge;13;2;44.11764706;0.950488016;41.9332948
Astarte;Dredge;13;2;44.11764706;0.615813737;27.1682531
Astarte;Dredge;13;2;44.11764706;0.308022661;13.58923502
Astarte;Dredge;13;2;44.11764706;0.771190351;34.02310372
Astarte;Dredge;13;2;44.11764706;0.710341972;31.33861643
Astarte;Dredge;13;2;44.11764706;0.199941182;8.820934499
Astarte;Dredge;13;2;44.11764706;0.880844123;38.86077013
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;13;2;44.11764706;0.880844123;38.86077013
Astarte;Dredge;13;2;44.11764706;0.308022661;13.58923502
Astarte;Dredge;13;2;44.11764706;1.076357262;47.48634978
Astarte;Dredge;13;2;44.11764706;0.710341972;31.33861643
Astarte;Dredge;13;2;44.11764706;0.880844123;38.86077013
Astarte;Dredge;13;2;44.11764706;1.829586323;80.71704367
Astarte;Dredge;13;2;44.11764706;0.308022661;13.58923502
Astarte;Dredge;13;2;44.11764706;0.244948288;10.80654211
Astarte;Dredge;13;2;44.11764706;0.244948288;10.80654211
Astarte;Dredge;13;2;44.11764706;0.225645265;9.954938143
Astarte;Dredge;13;2;44.11764706;0.710341972;31.33861643
Astarte;Dredge;13;2;44.11764706;0.370121303;16.32888101
Astarte;Dredge;13;2;44.11764706;0.832164474;36.71313857
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;13;2;44.11764706;0.563180573;24.84620176
Astarte;Dredge;13;2;44.11764706;0.668564762;29.49550422
Astarte;Dredge;13;2;44.11764706;1.155375117;50.97243164
Astarte;Dredge;13;2;44.11764706;0.408175133;18.00772647
Astarte;Dredge;13;2;44.11764706;0.997490713;44.00694321
Astarte;Dredge;13;2;44.11764706;0.437683877;19.3095828
Astarte;Dredge;13;2;44.11764706;0.771190351;34.02310372
Astarte;Dredge;13;2;44.11764706;0.510675713;22.52981089
Astarte;Dredge;13;2;44.11764706;0.950488016;41.9332948
Astarte;Dredge;13;2;44.11764706;0.276438404;12.19581194
Astarte;Dredge;13;2;44.11764706;0.370121303;16.32888101
Astarte;Dredge;13;2;44.11764706;0.880844123;38.86077013
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;13;2;44.11764706;1.209736693;53.37073645
Astarte;Dredge;13;2;44.11764706;0.437683877;19.3095828
Astarte;Dredge;13;2;44.11764706;1.076357262;47.48634978
Astarte;Dredge;13;2;44.11764706;0.370121303;16.32888101
Astarte;Dredge;13;2;44.11764706;0.437683877;19.3095828
Astarte;Dredge;13;2;44.11764706;0.482684119;21.29488758
Astarte;Dredge;14;1;4;1.449743236;5.798972944
Astarte;Dredge;14;2;NA;NA;0
Astarte;Dredge;15;1;NA;NA;0
Astarte;Dredge;15;2;NA;NA;0
Astarte;Dredge;16;1;4;0.408175133;1.632700534
Astarte;Dredge;16;1;4;0.771190351;3.084761404
Astarte;Dredge;16;1;4;1.076357262;4.305429047
Astarte;Dredge;16;2;11.81818182;0.437683877;5.172627635
Astarte;Dredge;16;2;11.81818182;0.276438404;3.266999319
Astarte;Dredge;16;2;11.81818182;0.332169529;3.925639893
Astarte;Dredge;16;2;11.81818182;1.076357262;12.72058582
Astarte;Dredge;16;2;11.81818182;1.608932646;19.01465855
Astarte;Dredge;16;2;11.81818182;0.950488016;11.23304018
Astarte;Dredge;16;2;11.81818182;0.880844123;10.409976
Astarte;Dredge;16;2;11.81818182;0.563180573;6.65577041
Astarte;Dredge;16;2;11.81818182;1.020265521;12.05768343
Astarte;Dredge;16;2;11.81818182;1.020265521;12.05768343
Astarte;Dredge;16;2;11.81818182;2.019660098;23.86871025
Astarte;Dredge;16;2;11.81818182;0.880844123;10.409976
Astarte;Dredge;16;2;11.81818182;2.141743277;25.31151145
Astarte;Dredge;16;2;11.81818182;1.449743236;17.13332915
Astarte;Dredge;16;2;11.81818182;0.332169529;3.925639893
Astarte;Dredge;16;2;11.81818182;0.880844123;10.409976
Astarte;Dredge;16;2;11.81818182;0.563180573;6.65577041
Astarte;Dredge;16;2;11.81818182;1.020265521;12.05768343
Astarte;Dredge;16;2;11.81818182;0.880844123;10.409976
Astarte;Dredge;16;2;11.81818182;0.811343854;9.588609184
Astarte;Dredge;16;2;11.81818182;0.710341972;8.394950582
Astarte;Dredge;16;2;11.81818182;0.811343854;9.588609184
Astarte;Dredge;16;2;11.81818182;1.549070882;18.30720133
Astarte;Dredge;16;2;11.81818182;0.950488016;11.23304018
Astarte;Dredge;16;2;11.81818182;0.710341972;8.394950582
Astarte;Dredge;16;2;11.81818182;0.482684119;5.704448674
Astarte;Dredge;16;2;11.81818182;1.209736693;14.29688819
Astarte;Dredge;16;2;11.81818182;1.350593099;15.9615548
Astarte;Dredge;16;2;11.81818182;0.370121303;4.374160852
Astarte;Dredge;16;2;11.81818182;1.38751478;16.39790195
Astarte;Dredge;16;2;11.81818182;0.437683877;5.172627635
Astarte;Dredge;16;2;11.81818182;0.510675713;6.035258432
Astarte;Dredge;16;2;11.81818182;0.563180573;6.65577041
Astarte;Dredge;17;1;3.333333333;0.997490713;3.324969043
Astarte;Dredge;17;2;1;0.771190351;0.771190351
Astarte;Dredge;17;2;1;0.649629547;0.649629547
Astarte;Dredge;17;2;1;0.710341972;0.710341972
Astarte;Dredge;17;2;1;2.720442007;2.720442007
Astarte;Dredge;18;1;NA;NA;0
Astarte;Dredge;18;2;1;2.75638396;2.75638396
Astarte;Dredge;19;1;16.75;0.068123301;1.141065284
Astarte;Dredge;19;1;16.75;0.138927241;2.32703128
Astarte;Dredge;19;1;16.75;0.615813737;10.31488009
Astarte;Dredge;19;1;16.75;0.118589357;1.986371734
Astarte;Dredge;19;1;16.75;0.771190351;12.91743838
Astarte;Dredge;19;1;16.75;0.811343854;13.59000956
Astarte;Dredge;19;1;16.75;0.118589357;1.986371734
Astarte;Dredge;19;1;16.75;0.615813737;10.31488009
Astarte;Dredge;19;1;16.75;0.527794326;8.840554952
Astarte;Dredge;19;1;16.75;0.370121303;6.199531823
Astarte;Dredge;19;1;16.75;0.615813737;10.31488009
Astarte;Dredge;19;1;16.75;0.615813737;10.31488009
Astarte;Dredge;19;1;16.75;0.527794326;8.840554952
Astarte;Dredge;19;1;16.75;0.174323321;2.919915625
Astarte;Dredge;19;1;16.75;0.437683877;7.331204937
Astarte;Dredge;19;1;16.75;0.138927241;2.32703128
Astarte;Dredge;19;1;16.75;0.437683877;7.331204937
Astarte;Dredge;19;1;16.75;0.118589357;1.986371734
Astarte;Dredge;19;1;16.75;0.174323321;2.919915625
Astarte;Dredge;19;1;16.75;0.771190351;12.91743838
Astarte;Dredge;19;1;16.75;0.138927241;2.32703128
Astarte;Dredge;19;1;16.75;0.174323321;2.919915625
Astarte;Dredge;19;1;16.75;0.880844123;14.75413906
Astarte;Dredge;19;1;16.75;0.880844123;14.75413906
Astarte;Dredge;19;1;16.75;0.199941182;3.349014798
Astarte;Dredge;19;1;16.75;0.118589357;1.986371734
Astarte;Dredge;19;1;16.75;0.615813737;10.31488009
Astarte;Dredge;19;1;16.75;0.118589357;1.986371734
Astarte;Dredge;19;1;16.75;0.174323321;2.919915625
Astarte;Dredge;19;1;16.75;0.138927241;2.32703128
Astarte;Dredge;19;1;16.75;0.563180573;9.4332746
Astarte;Dredge;19;1;16.75;0.076031625;1.273529721
Astarte;Dredge;19;2;15.45762712;0.880844123;13.61576
Astarte;Dredge;19;2;15.45762712;0.199941182;3.090616237
Astarte;Dredge;19;2;15.45762712;0.159343435;2.463071397
Astarte;Dredge;19;2;15.45762712;0.199941182;3.090616237
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;0.649629547;10.04173131
Astarte;Dredge;19;2;15.45762712;0.811343854;12.54145076
Astarte;Dredge;19;2;15.45762712;0.118589357;1.833110064
Astarte;Dredge;19;2;15.45762712;0.244948288;3.786319297
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;1.152876619;17.82073689
Astarte;Dredge;19;2;15.45762712;0.721424799;11.15151553
Astarte;Dredge;19;2;15.45762712;0.244948288;3.786319297
Astarte;Dredge;19;2;15.45762712;0.482684119;7.46115112
Astarte;Dredge;19;2;15.45762712;0.091685032;1.417233039
Astarte;Dredge;19;2;15.45762712;0.118589357;1.833110064
Astarte;Dredge;19;2;15.45762712;0.950488016;14.69228933
Astarte;Dredge;19;2;15.45762712;0.276438404;4.273081769
Astarte;Dredge;19;2;15.45762712;0.510675713;7.893834758
Astarte;Dredge;19;2;15.45762712;1.155375117;17.85935774
Astarte;Dredge;19;2;15.45762712;0.832164474;12.86328814
Astarte;Dredge;19;2;15.45762712;0.710341972;10.98020134
Astarte;Dredge;19;2;15.45762712;0.832164474;12.86328814
Astarte;Dredge;19;2;15.45762712;1.298546238;20.07244355
Astarte;Dredge;19;2;15.45762712;2.165998043;33.48119008
Astarte;Dredge;19;2;15.45762712;0.437683877;6.765554164
Astarte;Dredge;19;2;15.45762712;0.294330876;4.549656927
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;1.549070882;23.94496008
Astarte;Dredge;19;2;15.45762712;0.174323321;2.694624893
Astarte;Dredge;19;2;15.45762712;0.710341972;10.98020134
Astarte;Dredge;19;2;15.45762712;0.332169529;5.134552726
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;0.811343854;12.54145076
Astarte;Dredge;19;2;15.45762712;1.020265521;15.77088399
Astarte;Dredge;19;2;15.45762712;0.076031625;1.17526851
Astarte;Dredge;19;2;15.45762712;0.482684119;7.46115112
Astarte;Dredge;19;2;15.45762712;0.563180573;8.7054353
Astarte;Dredge;19;2;15.45762712;0.276438404;4.273081769
Astarte;Dredge;19;2;15.45762712;0.771190351;11.92077288
Astarte;Dredge;19;2;15.45762712;0.950488016;14.69228933
Astarte;Dredge;19;2;15.45762712;0.437683877;6.765554164
Astarte;Dredge;19;2;15.45762712;0.138927241;2.147485482
Astarte;Dredge;19;2;15.45762712;0.199941182;3.090616237
Astarte;Dredge;19;2;15.45762712;0.276438404;4.273081769
Astarte;Dredge;19;2;15.45762712;1.155375117;17.85935774
Astarte;Dredge;19;2;15.45762712;0.332169529;5.134552726
Astarte;Dredge;19;2;15.45762712;0.832164474;12.86328814
Astarte;Dredge;19;2;15.45762712;0.811343854;12.54145076
Astarte;Dredge;19;2;15.45762712;0.138927241;2.147485482
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;0.174323321;2.694624893
Astarte;Dredge;19;2;15.45762712;0.832164474;12.86328814
Astarte;Dredge;19;2;15.45762712;0.950488016;14.69228933
Astarte;Dredge;19;2;15.45762712;0.437683877;6.765554164
Astarte;Dredge;19;2;15.45762712;0.199941182;3.090616237
Astarte;Dredge;19;2;15.45762712;1.076357262;16.6379292
Astarte;Dredge;19;2;15.45762712;1.370887035;21.19066062
Astarte;Dredge;19;2;15.45762712;0.950488016;14.69228933
Diastylus;Dredge;1;1;NA;NA;0
Diastylus;Dredge;1;2;NA;NA;0
Diastylus;Dredge;2;1;NA;NA;0
Diastylus;Dredge;2;2;NA;NA;0
Diastylus;Dredge;3;1;NA;NA;0
Diastylus;Dredge;3;2;NA;NA;0
Diastylus;Dredge;11;1;NA;NA;0
Diastylus;Dredge;11;2;NA;NA;0
Diastylus;Dredge;12;1;NA;NA;0
Diastylus;Dredge;12;2;10;NA;0
Diastylus;Dredge;13;1;NA;NA;0
Diastylus;Dredge;13;2;NA;NA;0
Diastylus;Dredge;14;1;NA;NA;0
Diastylus;Dredge;14;2;NA;NA;0
Diastylus;Dredge;15;1;NA;NA;0
Diastylus;Dredge;15;2;NA;NA;0
Diastylus;Dredge;16;1;NA;NA;0
Diastylus;Dredge;16;2;NA;NA;0
Diastylus;Dredge;17;1;NA;NA;0
Diastylus;Dredge;17;2;NA;NA;0
Diastylus;Dredge;18;1;NA;NA;0
Diastylus;Dredge;18;2;NA;NA;0
Diastylus;Dredge;19;1;NA;NA;0
Diastylus;Dredge;19;2;NA;NA;0
Halicryptus spinulosus;Dredge;1;1;10;0.128840564;1.288405636
Halicryptus spinulosus;Dredge;1;1;10;0.07581283;0.758128301
Halicryptus spinulosus;Dredge;1;2;NA;NA;0
Halicryptus spinulosus;Dredge;2;1;10;0.104682379;1.046823794
Halicryptus spinulosus;Dredge;2;2;NA;NA;0
Halicryptus spinulosus;Dredge;3;1;4;0.545794873;2.183179493
Halicryptus spinulosus;Dredge;3;1;4;0.172056115;0.688224459
Halicryptus spinulosus;Dredge;3;1;4;0.237575137;0.950300548
Halicryptus spinulosus;Dredge;3;2;4;0.151328248;0.605312991
Halicryptus spinulosus;Dredge;3;2;4;0.036867572;0.147470286
Halicryptus spinulosus;Dredge;3;2;4;0.194363162;0.777452648
Halicryptus spinulosus;Dredge;3;2;4;0.151328248;0.605312991
Halicryptus spinulosus;Dredge;11;1;NA;NA;0
Halicryptus spinulosus;Dredge;11;2;NA;NA;0
Halicryptus spinulosus;Dredge;12;1;NA;NA;0
Halicryptus spinulosus;Dredge;12;2;NA;NA;0
Halicryptus spinulosus;Dredge;13;1;NA;NA;0
Halicryptus spinulosus;Dredge;13;2;NA;NA;0
Halicryptus spinulosus;Dredge;14;1;NA;NA;0
Halicryptus spinulosus;Dredge;14;2;NA;NA;0
Halicryptus spinulosus;Dredge;15;1;NA;NA;0
Halicryptus spinulosus;Dredge;15;2;NA;NA;0
Halicryptus spinulosus;Dredge;16;1;NA;NA;0
Halicryptus spinulosus;Dredge;16;2;NA;NA;0
Halicryptus spinulosus;Dredge;17;1;NA;NA;0
Halicryptus spinulosus;Dredge;17;2;NA;NA;0
Halicryptus spinulosus;Dredge;18;1;NA;NA;0
Halicryptus spinulosus;Dredge;18;2;1;NA;0
Halicryptus spinulosus;Dredge;18;2;1;NA;0
Halicryptus spinulosus;Dredge;19;1;4;0.157838575;0.631354301
Halicryptus spinulosus;Dredge;19;1;4;0.091919651;0.367678604
Halicryptus spinulosus;Dredge;19;1;4;0.07581283;0.30325132
Halicryptus spinulosus;Dredge;19;1;4;0.026997728;0.107990911
Halicryptus spinulosus;Dredge;19;1;4;0.07581283;0.30325132
Halicryptus spinulosus;Dredge;19;1;4;0.305137048;1.220548193
Halicryptus spinulosus;Dredge;19;2;NA;NA;0
Harmothoe;Dredge;1;1;NA;NA;0
Harmothoe;Dredge;1;2;NA;NA;0
Harmothoe;Dredge;2;1;NA;NA;0
Harmothoe;Dredge;2;2;4;NA;0
Harmothoe;Dredge;3;1;NA;NA;0
Harmothoe;Dredge;3;2;NA;NA;0
Harmothoe;Dredge;11;1;NA;NA;0
Harmothoe;Dredge;11;2;NA;NA;0
Harmothoe;Dredge;12;1;NA;NA;0
Harmothoe;Dredge;12;2;NA;NA;0
Harmothoe;Dredge;13;1;NA;NA;0
Harmothoe;Dredge;13;2;NA;NA;0
Harmothoe;Dredge;14;1;NA;NA;0
Harmothoe;Dredge;14;2;NA;NA;0
Harmothoe;Dredge;15;1;NA;NA;0
Harmothoe;Dredge;15;2;NA;NA;0
Harmothoe;Dredge;16;1;NA;NA;0
Harmothoe;Dredge;16;2;NA;NA;0
Harmothoe;Dredge;17;1;NA;NA;0
Harmothoe;Dredge;17;2;NA;NA;0
Harmothoe;Dredge;18;1;NA;NA;0
Harmothoe;Dredge;18;2;NA;NA;0
Harmothoe;Dredge;19;1;NA;NA;0
Harmothoe;Dredge;19;2;NA;NA;0
Macoma balthica;Dredge;1;1;10;0.312297643;3.122976425
Macoma balthica;Dredge;1;1;10;0.054338002;0.54338002
Macoma balthica;Dredge;1;1;10;0.442960353;4.429603526
Macoma balthica;Dredge;1;1;10;0.228495889;2.284958889
Macoma balthica;Dredge;1;1;10;0.202275531;2.022755311
Macoma balthica;Dredge;1;1;10;0.169249461;1.69249461
Macoma balthica;Dredge;1;2;10;0.312297643;3.122976425
Macoma balthica;Dredge;1;2;10;0.083370644;0.833706436
Macoma balthica;Dredge;2;1;10;0.228495889;2.284958889
Macoma balthica;Dredge;2;1;10;0.202275531;2.022755311
Macoma balthica;Dredge;2;2;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;1;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;1;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;1;4;0.054338002;0.217352008
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;1;4;0.460912494;1.843649978
Macoma balthica;Dredge;3;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;3;1;4;0.761231803;3.044927211
Macoma balthica;Dredge;3;1;4;0.054338002;0.217352008
Macoma balthica;Dredge;3;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;3;1;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;1;4;0.176509063;0.706036252
Macoma balthica;Dredge;3;1;4;0.652403015;2.609612061
Macoma balthica;Dredge;3;1;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;1;4;0.917502671;3.670010683
Macoma balthica;Dredge;3;1;4;0.568625377;2.274501506
Macoma balthica;Dredge;3;1;4;1.015134629;4.060538517
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;1;4;0.761231803;3.044927211
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.698688717;2.794754868
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;1;4;0.126550059;0.506200236
Macoma balthica;Dredge;3;1;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;1;4;0.917502671;3.670010683
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;1;4;0.847118298;3.388473193
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.268877036;1.075508145
Macoma balthica;Dredge;3;1;4;0.529435384;2.117741535
Macoma balthica;Dredge;3;1;4;0.937260617;3.749042469
Macoma balthica;Dredge;3;1;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;1;4;0.568625377;2.274501506
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;3;1;4;0.514174031;2.056696123
Macoma balthica;Dredge;3;1;4;0.490567996;1.962271985
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.847118298;3.388473193
Macoma balthica;Dredge;3;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;1;4;0.300219765;1.200879062
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;1;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;1;4;0.761231803;3.044927211
Macoma balthica;Dredge;3;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.698688717;2.794754868
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.083370644;0.333482574
Macoma balthica;Dredge;3;1;4;0.083370644;0.333482574
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.485936777;1.94374711
Macoma balthica;Dredge;3;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;1;4;0.824480139;3.297920555
Macoma balthica;Dredge;3;1;4;0.268877036;1.075508145
Macoma balthica;Dredge;3;1;4;0.300219765;1.200879062
Macoma balthica;Dredge;3;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;1;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;1;4;0.485936777;1.94374711
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;3;1;4;0.300219765;1.200879062
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;1;4;0.420349573;1.681398292
Macoma balthica;Dredge;3;2;4;0.20770279;0.830811161
Macoma balthica;Dredge;3;2;4;0.276460867;1.105843467
Macoma balthica;Dredge;3;2;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;2;4;0.241244447;0.964977786
Macoma balthica;Dredge;3;2;4;0.086943029;0.347772115
Macoma balthica;Dredge;3;2;4;0.317561721;1.270246885
Macoma balthica;Dredge;3;2;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;2;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;1.117343782;4.469375127
Macoma balthica;Dredge;3;2;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;2;4;0.169249461;0.676997844
Macoma balthica;Dredge;3;2;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;2;4;0.268877036;1.075508145
Macoma balthica;Dredge;3;2;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;2;4;0.276460867;1.105843467
Macoma balthica;Dredge;3;2;4;0.069753346;0.279013385
Macoma balthica;Dredge;3;2;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;2;4;0.176509063;0.706036252
Macoma balthica;Dredge;3;2;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;2;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;2;4;0.086943029;0.347772115
Macoma balthica;Dredge;3;2;4;0.300219765;1.200879062
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;2;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.121275053;0.485100213
Macoma balthica;Dredge;3;2;4;0.276460867;1.105843467
Macoma balthica;Dredge;3;2;4;0.126550059;0.506200236
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;0.126550059;0.506200236
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.202275531;0.809102124
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
